archive,neuron_name,neuron_id,species,source,whole_brain,axon_dend_ratio,bp_apical,bp_axon,bp_basal,dendrite_type,diam_max_um,diam_measured,diam_med_um,diam_min_um,dynamic_range,extent_x_um,extent_y_um,extent_z_um,file,frac_len_modal_diam,frac_len_subres,len_apical_um,len_axon_um,len_basal_um,len_dend_um,len_total_um,max_extent_um,max_radial_um,modal_diam_um,n_distinct_diam,nmo_attributes,nmo_domain,points,soma_diam_um,soma_points,structure,tip_apical,tip_axon,tip_basal
Kuddannaya,Tracetest_N360_semicircle_Map2Tau2_124_semi-auto_17,100332,rat,kuddannaya,False,0.0,0,0,0,,1.51,False,1.51,1.51,101,68.19,152.38,12.1,kuddannaya__Tracetest_N360_semicircle_Map2Tau2_124_semi-auto_17.swc,1.0,0.0,0.0,0.0,237.3335,237.3335,237.3335,152.38,110.0422,1.51,1,"No Diameter, 3D, Angles","Dendrites, Soma, No Axon",11,46.14,3,,0,0,2
Chklovskii,3912,11240,drosophila melanogaster,chklovskii,False,,0,222,0,,0.939008,True,0.197678,0.062,871,13.35,54.02,4.83,chklovskii__3912.swc,0.097598,0.544436,0.0,500.8976,0.0,0.0,500.8976,54.02,34.0854,0.175363,180,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2756,,0,,0,229,0
Chklovskii,98,10973,drosophila melanogaster,chklovskii,False,,0,22,0,,0.868,True,0.196061,0.062,898,55.68,11.29,16.55,chklovskii__98.swc,0.127312,0.641923,0.0,145.7983,0.0,0.0,145.7983,55.68,30.0806,0.223544,65,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",852,,0,,0,23,0
Chklovskii,221791,11002,drosophila melanogaster,chklovskii,False,,0,120,0,,1.278162,True,0.223544,0.062,664,30.67,41.19,14.28,chklovskii__221791.swc,0.080671,0.454385,0.0,384.0158,0.0,0.0,384.0158,41.19,38.0157,0.175363,136,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2019,,0,,0,124,0
Chklovskii,111,11166,drosophila melanogaster,chklovskii,False,,0,57,0,,0.99972,True,0.223544,0.062,341,5.27,21.17,3.27,chklovskii__111.swc,0.086006,0.43078,0.0,128.7998,0.0,0.0,128.7998,21.17,17.8917,0.124,86,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",635,,0,,0,65,0
Chklovskii,5800,11003,drosophila melanogaster,chklovskii,False,,0,62,0,,0.908362,True,0.223544,0.062,901,16.63,24.97,55.85,chklovskii__5800.swc,0.0789,0.514014,0.0,264.4275,0.0,0.0,264.4275,55.85,41.2226,0.223544,90,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1446,,0,,0,63,0
Chklovskii,68582,11115,drosophila melanogaster,chklovskii,False,,0,80,0,,2.10524,True,0.223544,0.062,785,35.73,48.67,13.84,chklovskii__68582.swc,0.069199,0.404329,0.0,353.5796,0.0,0.0,353.5796,48.67,40.2053,0.124,169,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1711,,0,,0,87,0
Chklovskii,239965,11043,drosophila melanogaster,chklovskii,False,,0,68,0,,0.915418,True,0.223544,0.062,923,16.12,57.24,14.15,chklovskii__239965.swc,0.09143,0.531311,0.0,236.0295,0.0,0.0,236.0295,57.24,37.9392,0.175363,85,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1299,,0,,0,72,0
Chklovskii,64633,11034,drosophila melanogaster,chklovskii,False,,0,77,0,,1.278162,True,0.186,0.062,931,14.71,57.74,12.01,chklovskii__64633.swc,0.138251,0.629034,0.0,275.4733,0.0,0.0,275.4733,57.74,53.9788,0.124,98,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1560,,0,,0,85,0
Chklovskii,12328,11012,drosophila melanogaster,chklovskii,False,,0,93,0,,0.677518,True,0.175363,0.062,895,18.47,55.47,10.03,chklovskii__12328.swc,0.15092,0.787246,0.0,295.2039,0.0,0.0,295.2039,55.47,55.8057,0.124,75,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1827,,0,,0,98,0
Chklovskii,4674663,11040,drosophila melanogaster,chklovskii,False,,0,68,0,,0.99972,True,0.196061,0.062,909,10.9,56.38,8.25,chklovskii__4674663.swc,0.084559,0.517482,0.0,243.1667,0.0,0.0,243.1667,56.38,36.4548,0.223544,84,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1236,,0,,0,69,0
Chklovskii,1513,11194,drosophila melanogaster,chklovskii,False,,0,137,0,,1.070288,True,0.223544,0.062,417,19.43,25.87,10.78,chklovskii__1513.swc,0.089715,0.47205,0.0,379.7307,0.0,0.0,379.7307,25.87,14.6869,0.175363,126,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2052,,0,,0,140,0
Chklovskii,1446,10993,drosophila melanogaster,chklovskii,False,,0,75,0,,0.94095,True,0.223544,0.062,921,9.63,57.09,8.77,chklovskii__1446.swc,0.095678,0.527558,0.0,231.2364,0.0,0.0,231.2364,57.09,33.9685,0.223544,98,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1249,,0,,0,78,0
Chklovskii,4228,11016,drosophila melanogaster,chklovskii,False,,0,44,0,,1.019132,True,0.223544,0.062,931,13.23,57.72,8.22,chklovskii__4228.swc,0.094574,0.52276,0.0,185.8859,0.0,0.0,185.8859,57.72,33.0497,0.31,84,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1007,,0,,0,45,0
Chklovskii,4602,10954,drosophila melanogaster,chklovskii,False,,0,108,0,,1.329236,True,0.223544,0.062,408,25.28,19.24,8.41,chklovskii__4602.swc,0.086116,0.468251,0.0,329.1166,0.0,0.0,329.1166,25.28,24.0402,0.124,149,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1677,,0,,0,112,0
Chklovskii,3856,11315,drosophila melanogaster,chklovskii,False,,0,47,0,,0.647298,True,0.138636,0.062,448,9.7,27.78,13.69,chklovskii__3856.swc,0.244928,0.867282,0.0,171.4051,0.0,0.0,171.4051,27.78,27.8277,0.124,47,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1134,,0,,0,48,0
Chklovskii,4781,11011,drosophila melanogaster,chklovskii,False,,0,52,0,,0.784244,True,0.175363,0.062,899,16.84,55.71,12.03,chklovskii__4781.swc,0.141826,0.773963,0.0,231.4362,0.0,0.0,231.4362,55.71,55.8226,0.175363,55,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1437,,0,,0,54,0
Chklovskii,105822,11186,drosophila melanogaster,chklovskii,False,,0,168,0,,0.915418,True,0.186,0.062,378,23.44,22.67,10.36,chklovskii__105822.swc,0.118517,0.590678,0.0,433.835,0.0,0.0,433.835,23.44,18.1432,0.175363,131,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2491,,0,,0,185,0
Chklovskii,1238,11076,drosophila melanogaster,chklovskii,False,,0,182,0,,1.55124,True,0.248,0.062,924,10.17,57.27,6.62,chklovskii__1238.swc,0.067817,0.41979,0.0,428.2512,0.0,0.0,428.2512,57.27,57.0385,0.175363,196,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2154,,0,,0,195,0
Chklovskii,3668,11327,drosophila melanogaster,chklovskii,False,,0,38,0,,0.903892,True,0.186,0.062,821,20.49,50.89,7.1,chklovskii__3668.swc,0.139514,0.651246,0.0,158.8376,0.0,0.0,158.8376,50.89,49.9117,0.175363,60,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",949,,0,,0,41,0
Chklovskii,105849,11198,drosophila melanogaster,chklovskii,False,,0,264,0,,0.793984,True,0.186,0.062,644,39.91,33.6,17.06,chklovskii__105849.swc,0.107029,0.613181,0.0,858.2859,0.0,0.0,858.2859,39.91,30.4812,0.124,167,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",4967,,0,,0,277,0
Chklovskii,1182,11073,drosophila melanogaster,chklovskii,False,,0,76,0,,0.96847,True,0.186,0.062,900,20.1,28.17,55.81,chklovskii__1182.swc,0.111356,0.636648,0.0,291.3657,0.0,0.0,291.3657,55.81,42.9455,0.124,97,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1684,,0,,0,77,0
Chklovskii,3633,10978,drosophila melanogaster,chklovskii,False,,0,43,0,,0.87681,True,0.186,0.062,864,53.58,20.09,24.41,chklovskii__3633.swc,0.164549,0.736574,0.0,219.3219,0.0,0.0,219.3219,53.58,34.0697,0.175363,65,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1362,,0,,0,44,0
Chklovskii,177820,11229,drosophila melanogaster,chklovskii,False,,0,66,0,,1.131394,True,0.186,0.062,782,16.17,48.5,9.91,chklovskii__177820.swc,0.117482,0.622752,0.0,249.8533,0.0,0.0,249.8533,48.5,42.8499,0.124,96,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1407,,0,,0,73,0
Chklovskii,91947,11325,drosophila melanogaster,chklovskii,False,,0,157,0,,1.059456,True,0.196061,0.062,892,23.21,55.3,7.55,chklovskii__91947.swc,0.083757,0.571222,0.0,423.1589,0.0,0.0,423.1589,55.3,50.6096,0.138636,134,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2381,,0,,0,172,0
Chklovskii,155,11065,drosophila melanogaster,chklovskii,False,,0,128,0,,1.054,True,0.196061,0.062,905,11.96,56.09,7.05,chklovskii__155.swc,0.099249,0.496949,0.0,367.6339,0.0,0.0,367.6339,56.09,44.7938,0.124,153,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1926,,0,,0,144,0
Chklovskii,5698,11101,drosophila melanogaster,chklovskii,False,,0,19,0,,1.022528,True,0.223544,0.062,534,33.08,21.91,12.33,chklovskii__5698.swc,0.084831,0.443616,0.0,115.4287,0.0,0.0,115.4287,33.08,26.0191,0.175363,61,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",612,,0,,0,20,0
Chklovskii,207,11164,drosophila melanogaster,chklovskii,False,,0,142,0,,0.946386,True,0.138636,0.062,219,4.4,8.17,13.58,chklovskii__207.swc,0.179928,0.719155,0.0,256.796,0.0,0.0,256.796,13.58,9.1557,0.124,103,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1602,,0,,0,150,0
Chklovskii,3877,11029,drosophila melanogaster,chklovskii,False,,0,87,0,,0.902218,True,0.186,0.062,904,16.34,56.05,15.1,chklovskii__3877.swc,0.11216,0.627831,0.0,310.2027,0.0,0.0,310.2027,56.05,45.533,0.124,93,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1786,,0,,0,90,0
Chklovskii,4469,10965,drosophila melanogaster,chklovskii,False,,0,102,0,,0.897518,True,0.175363,0.062,766,16.91,47.51,9.43,chklovskii__4469.swc,0.139609,0.735607,0.0,287.1637,0.0,0.0,287.1637,47.51,47.0701,0.124,98,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1751,,0,,0,104,0
Chklovskii,310051,11192,drosophila melanogaster,chklovskii,False,,0,191,0,,0.93,True,0.186,0.062,570,13.11,35.32,26.35,chklovskii__310051.swc,0.139544,0.590748,0.0,585.6176,0.0,0.0,585.6176,35.32,30.5442,0.175363,138,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",3342,,0,,0,204,0
Chklovskii,153431,11111,drosophila melanogaster,chklovskii,False,,0,74,0,,1.17963,True,0.31,0.062,638,28.85,39.57,5.88,chklovskii__153431.swc,0.064665,0.294532,0.0,282.1559,0.0,0.0,282.1559,39.57,28.2605,0.31,149,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1299,,0,,0,84,0
Chklovskii,106054,11196,drosophila melanogaster,chklovskii,False,,0,75,0,,0.78913,True,0.186,0.062,604,15.6,37.45,15.45,chklovskii__106054.swc,0.110696,0.562376,0.0,298.4949,0.0,0.0,298.4949,37.45,24.2622,0.124,75,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1666,,0,,0,80,0
Chklovskii,395481,11118,drosophila melanogaster,chklovskii,False,,0,27,0,,0.887704,True,0.223544,0.062,716,8.99,44.38,7.04,chklovskii__395481.swc,0.126754,0.572816,0.0,142.0754,0.0,0.0,142.0754,44.38,41.7029,0.223544,63,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",845,,0,,0,28,0
Chklovskii,177390,11117,drosophila melanogaster,chklovskii,False,,0,9,0,,1.10388,True,0.263044,0.062,415,4.22,25.73,4.46,chklovskii__177390.swc,0.092077,0.315715,0.0,42.6044,0.0,0.0,42.6044,25.73,22.9419,0.31,55,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",210,,0,,0,11,0
Chklovskii,100194,11025,drosophila melanogaster,chklovskii,False,,0,84,0,,0.962128,True,0.196061,0.062,893,22.72,55.39,12.57,chklovskii__100194.swc,0.102774,0.601722,0.0,288.6035,0.0,0.0,288.6035,55.39,55.2099,0.223544,92,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1659,,0,,0,88,0
Chklovskii,3680,11317,drosophila melanogaster,chklovskii,False,,0,50,0,,0.62,True,0.175363,0.062,475,13.14,29.47,8.46,chklovskii__3680.swc,0.168378,0.782831,0.0,167.2795,0.0,0.0,167.2795,29.47,23.9283,0.124,49,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1068,,0,,0,51,0
Chklovskii,5509511,11242,drosophila melanogaster,chklovskii,False,,0,215,0,,0.99972,True,0.255632,0.062,819,13.78,50.8,10.13,chklovskii__5509511.swc,0.088396,0.377663,0.0,487.2163,0.0,0.0,487.2163,50.8,47.9074,0.31,187,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2391,,0,,0,226,0
Chklovskii,3409,11086,drosophila melanogaster,chklovskii,False,,0,130,0,,1.438078,True,0.248,0.062,689,28.21,42.69,14.09,chklovskii__3409.swc,0.067707,0.388395,0.0,454.8783,0.0,0.0,454.8783,42.69,24.762,0.175363,195,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2135,,0,,0,134,0
Chklovskii,305608,11096,drosophila melanogaster,chklovskii,False,,0,63,0,,1.290902,True,0.255632,0.062,546,20.4,33.83,3.64,chklovskii__305608.swc,0.057986,0.382529,0.0,178.3725,0.0,0.0,178.3725,33.83,26.1186,0.124,117,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",866,,0,,0,70,0
Chklovskii,207375,11328,drosophila melanogaster,chklovskii,False,,0,58,0,,1.187014,True,0.175363,0.062,860,6.06,16.89,53.31,chklovskii__207375.swc,0.119844,0.655697,0.0,206.1743,0.0,0.0,206.1743,53.31,53.1133,0.175363,85,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1167,,0,,0,65,0
Chklovskii,305306,11220,drosophila melanogaster,chklovskii,False,,0,186,0,,1.117724,True,0.223544,0.062,826,14.48,51.22,7.48,chklovskii__305306.swc,0.081084,0.521107,0.0,498.7913,0.0,0.0,498.7913,51.22,36.3847,0.175363,168,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2742,,0,,0,203,0
Chklovskii,433023,11293,drosophila melanogaster,chklovskii,False,,0,155,0,,1.55,True,0.255632,0.062,427,11.24,26.45,6.97,chklovskii__433023.swc,0.05617,0.376834,0.0,348.5724,0.0,0.0,348.5724,26.45,26.8309,0.223544,201,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1631,,0,,0,179,0
Chklovskii,527778,11061,drosophila melanogaster,chklovskii,False,,0,61,0,,0.80838,True,0.196061,0.062,885,12.73,54.84,5.56,chklovskii__527778.swc,0.096081,0.603041,0.0,219.1539,0.0,0.0,219.1539,54.84,30.8325,0.223544,83,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1247,,0,,0,67,0
Chklovskii,147809,11310,drosophila melanogaster,chklovskii,False,,0,37,0,,1.440316,True,0.196061,0.062,559,19.76,34.66,13.1,chklovskii__147809.swc,0.118837,0.553005,0.0,182.7091,0.0,0.0,182.7091,34.66,23.1463,0.175363,102,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1000,,0,,0,41,0
Chklovskii,4248,11004,drosophila melanogaster,chklovskii,False,,0,43,0,,1.09864,True,0.235772,0.062,895,13.82,24.29,55.5,chklovskii__4248.swc,0.088049,0.439368,0.0,210.6324,0.0,0.0,210.6324,55.5,44.0463,0.31,81,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1095,,0,,0,44,0
Chklovskii,5985,11019,drosophila melanogaster,chklovskii,False,,0,38,0,,1.054,True,0.223544,0.062,900,13.22,55.78,8.37,chklovskii__5985.swc,0.12208,0.483463,0.0,210.7693,0.0,0.0,210.7693,55.78,55.4597,0.584906,80,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",992,,0,,0,40,0
Chklovskii,177379,11092,drosophila melanogaster,chklovskii,False,,0,14,0,,1.039312,True,0.31,0.062,410,12.21,25.45,4.68,chklovskii__177379.swc,0.094691,0.24386,0.0,62.8215,0.0,0.0,62.8215,25.45,17.4811,0.31,67,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",275,,0,,0,15,0
Chklovskii,147873,11299,drosophila melanogaster,chklovskii,False,,0,58,0,,1.164874,True,0.196061,0.062,415,11.32,25.73,25.28,chklovskii__147873.swc,0.114086,0.632527,0.0,207.9396,0.0,0.0,207.9396,25.73,31.4519,0.175363,91,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1202,,0,,0,65,0
Chklovskii,545944,11133,drosophila melanogaster,chklovskii,False,,0,75,0,,0.99972,True,0.175363,0.062,276,8.26,17.13,10.65,chklovskii__545944.swc,0.133859,0.659376,0.0,216.3477,0.0,0.0,216.3477,17.13,11.3484,0.124,88,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1275,,0,,0,80,0
Chklovskii,5478,11063,drosophila melanogaster,chklovskii,False,,0,103,0,,1.168266,True,0.223544,0.062,921,11.13,57.12,5.74,chklovskii__5478.swc,0.083904,0.469906,0.0,302.5446,0.0,0.0,302.5446,57.12,47.0498,0.31,115,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1596,,0,,0,109,0
Chklovskii,92550,11312,drosophila melanogaster,chklovskii,False,,0,24,0,,1.138172,True,0.223544,0.062,384,9.73,23.81,10.87,chklovskii__92550.swc,0.072208,0.465584,0.0,108.8782,0.0,0.0,108.8782,23.81,22.8226,0.31,72,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",573,,0,,0,26,0
Chklovskii,103,11324,drosophila melanogaster,chklovskii,False,,0,159,0,,0.902732,True,0.196061,0.062,902,13.16,55.92,8.18,chklovskii__103.swc,0.099245,0.585894,0.0,444.2568,0.0,0.0,444.2568,55.92,45.4039,0.124,131,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",2478,,0,,0,171,0
Chklovskii,109,11318,drosophila melanogaster,chklovskii,False,,0,51,0,,0.784244,True,0.175363,0.062,447,10.49,14.27,27.73,chklovskii__109.swc,0.157395,0.761715,0.0,167.0221,0.0,0.0,167.0221,27.73,21.7428,0.124,56,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1063,,0,,0,54,0
Chklovskii,1554,11151,drosophila melanogaster,chklovskii,False,,0,66,0,,0.870214,True,0.124,0.062,332,8.54,20.61,4.97,chklovskii__1554.swc,0.219746,0.836253,0.0,158.2585,0.0,0.0,158.2585,20.61,18.6688,0.124,63,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1007,,0,,0,70,0
Chklovskii,133922,11311,drosophila melanogaster,chklovskii,False,,0,40,0,,0.87681,True,0.196061,0.062,414,9.59,25.68,10.92,chklovskii__133922.swc,0.091336,0.515434,0.0,125.3919,0.0,0.0,125.3919,25.68,13.6832,0.175363,73,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",682,,0,,0,43,0
Chklovskii,159353,11026,drosophila melanogaster,chklovskii,False,,0,81,0,,0.806,True,0.196061,0.062,915,18.66,56.76,13.04,chklovskii__159353.swc,0.09022,0.578438,0.0,301.0923,0.0,0.0,301.0923,56.76,47.6621,0.124,87,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1699,,0,,0,87,0
Chklovskii,232803,11031,drosophila melanogaster,chklovskii,False,,0,79,0,,0.807972,True,0.222276,0.062,928,14.3,57.54,10.61,chklovskii__232803.swc,0.09566,0.540912,0.0,268.5989,0.0,0.0,268.5989,57.54,55.6563,0.124,87,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1501,,0,,0,80,0
Chklovskii,226,11260,drosophila melanogaster,chklovskii,False,,0,136,0,,1.29014,True,0.223544,0.062,390,8.87,24.21,10.86,chklovskii__226.swc,0.082331,0.485037,0.0,318.1179,0.0,0.0,318.1179,24.21,18.1238,0.175363,148,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1683,,0,,0,142,0
Chklovskii,148558,11084,drosophila melanogaster,chklovskii,False,,0,62,0,,1.061266,True,0.31,0.062,699,21.92,43.32,11.94,chklovskii__148558.swc,0.075051,0.28741,0.0,240.5698,0.0,0.0,240.5698,43.32,31.2269,0.31,112,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1133,,0,,0,68,0
Chklovskii,172335,11162,drosophila melanogaster,chklovskii,False,,0,83,0,,0.670636,True,0.175363,0.062,865,11.41,53.64,8.48,chklovskii__172335.swc,0.13427,0.657284,0.0,232.1062,0.0,0.0,232.1062,53.64,49.2711,0.124,75,"Diameter, 3D, Angles","No Dendrites, No Soma, Axon",1371,,0,,0,92,0
Nordman,A5b,33398,rat,nordman,False,,0,1,0,,13.8246,True,5.0,2.0,151,70.31,302.27,3.0,nordman__A5b.swc,0.288405,0.0,0.0,389.2207,0.0,0.0,389.2207,302.27,261.2757,3.0,18,"Diameter, 3D, Angles","No Dendrites, Soma, Axon",42,45.271,5,,0,2,0
Allen Cell Types,488695444,488695444,Mus musculus,allen,False,0.007874,19,0,19,spiny,5.345,True,0.4722,0.2288,2919,667.9702,576.5634,162.8581,allen__488695444.swc,0.064817,0.026138,2585.8832,38.9812,2364.9193,4950.8025,4989.7837,667.9702,598.4049,0.2746,2255,,dendrite-only,4222,13.3212,1,VISp5,21,1,26
Allen Cell Types,515435668,515435668,Mus musculus,allen,False,0.007307,8,0,4,spiny,1.4384,True,0.389,0.2288,2005,381.587,458.6846,135.52,allen__515435668.swc,0.119714,0.028603,1476.9448,24.2721,1844.8992,3321.844,3346.1161,458.6846,368.6785,0.2974,1191,,dendrite-only,2857,12.3552,1,VISp6b,9,1,11
Allen Cell Types,586072188,586072188,Mus musculus,allen,False,0.947539,0,45,36,aspiny,1.4002,True,0.4609,0.2288,3146,283.663,719.8156,93.7807,allen__586072188.swc,0.486531,0.486531,0.0,2715.8636,2866.2302,2866.2302,5582.0938,719.8156,478.318,0.2288,791,,full,4879,11.5592,1,VISp2/3,0,46,37
Allen Cell Types,571709783,571709783,Homo Sapiens,allen,False,0.06523,0,3,12,aspiny,1.8738,True,0.5731,0.2288,2084,449.6206,476.722,144.2,allen__571709783.swc,0.059541,0.059541,0.0,269.5368,4132.099,4132.099,4401.6358,476.722,350.4063,0.2288,1456,,full,3695,13.6826,1,MTG,0,4,20
Allen Cell Types,318808427,318808427,Mus musculus,allen,False,0.016371,4,0,12,spiny,1.6016,True,0.5084,0.2288,1663,293.8936,380.6088,69.16,allen__318808427.swc,0.073717,0.013508,667.126,28.7435,1088.6618,1755.7878,1784.5312,380.6088,337.482,0.4576,41,,dendrite-only,1531,12.8812,1,VISp2/3,5,1,15
Allen Cell Types,527826878,527826878,Mus musculus,allen,False,0.007323,18,0,15,spiny,5.3232,True,0.494,0.2288,2425,400.108,554.9239,66.08,allen__527826878.swc,0.037,0.026079,1870.3771,24.3184,1450.3771,3320.7542,3345.0725,554.9239,481.8272,0.4576,1665,,dendrite-only,2854,13.2704,1,VISp4,19,1,20
Allen Cell Types,483061182,483061182,Mus musculus,allen,False,0.016578,15,0,9,spiny,1.9594,True,0.3,0.2288,1871,261.9645,428.023,85.6358,allen__483061182.swc,0.187159,0.056792,1480.6167,39.6077,908.6161,2389.2328,2428.8405,428.023,391.7222,0.2746,693,,dendrite-only,2018,11.8996,1,VISp4,16,1,16
Allen Cell Types,486893033,486893033,Mus musculus,allen,False,0.01251,11,0,11,spiny,1.542,True,0.3771,0.2288,2222,508.3227,479.5889,99.1029,allen__486893033.swc,0.071577,0.014342,1281.4255,31.6615,1249.5136,2530.9391,2562.6006,508.3227,481.9451,0.2746,1179,,dendrite-only,2121,11.194,1,VISp4,12,1,18
Allen Cell Types,584682764,584682764,Mus musculus,allen,False,0.010082,19,0,28,spiny,1.7504,True,0.5068,0.2288,1567,358.5067,202.369,97.1118,allen__584682764.swc,0.039263,0.008477,1827.109,43.9834,2535.4061,4362.5151,4406.4985,358.5067,274.0466,0.5148,1118,,dendrite-only,3846,12.1048,1,VISal2/3,20,1,35
Allen Cell Types,583138230,583138230,Mus musculus,allen,False,0.849531,0,46,36,sparsely spiny,2.0592,True,0.515,0.2288,2174,497.4273,326.208,104.4067,allen__583138230.swc,0.444641,0.4449,0.0,3321.7889,3910.1452,3910.1452,7231.9341,497.4273,309.5694,0.2288,1039,,full,6147,8.2108,1,VISp2/3,0,49,37
Allen Cell Types,571430815,571430815,Homo Sapiens,allen,False,1.012051,12,30,4,spiny,2.288,True,0.2288,0.2288,5451,1010.168,1247.1122,88.2089,allen__571430815.swc,0.502188,0.502316,3331.3475,4513.172,1128.0837,4459.4312,8972.6031,1247.1122,1020.0962,0.2288,842,,full,7641,13.1676,1,MTG,14,31,7
Allen Cell Types,547325858,547325858,Mus musculus,allen,False,12.243804,0,337,26,aspiny,3.033,False,0.2288,0.2288,5313,1215.5926,920.5344,148.1038,allen__547325858.swc,0.918094,0.918319,0.0,43635.8101,3563.9097,3563.9097,47199.7199,1215.5926,693.1186,0.2288,1925,,full,40088,17.924,1,VISp6a,0,349,30
Allen Cell Types,471800189,471800189,Mus musculus,allen,False,0.02115,17,0,10,spiny,2.002,True,0.3512,0.2288,1787,394.4489,408.8656,96.8584,allen__471800189.swc,0.078682,0.048055,1651.5593,58.1953,1100.0499,2751.6092,2809.8046,408.8656,465.2618,0.2746,1084,,dendrite-only,2401,13.3038,1,VISp6a,18,1,16
Allen Cell Types,475623964,475623964,Mus musculus,allen,False,2.967839,0,55,29,aspiny,0.9152,True,0.2786,0.2288,4045,617.2876,925.4891,66.7245,allen__475623964.swc,0.274644,0.052709,0.0,6952.7361,2342.6934,2342.6934,9295.4295,925.4891,737.6416,0.2746,1188,,full,7986,13.0712,1,VISp2/3,0,59,30
Allen Cell Types,471077857,471077857,Mus musculus,allen,False,5.403277,0,126,12,aspiny,1.4534,True,0.2288,0.2288,2551,564.9758,583.7477,98.6949,allen__471077857.swc,0.861342,0.871693,0.0,11074.4996,2049.5895,2049.5895,13124.0891,583.7477,339.5044,0.2288,928,,full,10879,14.032,1,VISp5,0,348,19
Allen Cell Types,564349611,564349611,Mus musculus,allen,False,11.037121,0,189,29,aspiny,1.3384,False,0.2288,0.2288,2391,547.1055,388.5934,102.7541,allen__564349611.swc,0.916924,0.916924,0.0,16861.6553,1527.7223,1527.7223,18389.3776,547.1055,317.7178,0.2288,496,,full,15659,10.9824,1,VISp1,0,190,34
Allen Cell Types,501845630,501845630,Mus musculus,allen,False,0.009533,17,0,12,spiny,5.4144,True,0.6158,0.2288,2002,419.9841,458.1094,127.2477,allen__501845630.swc,0.016999,0.016999,2661.1102,39.7671,1510.4192,4171.5294,4211.2966,458.1094,394.9618,0.2288,2190,,dendrite-only,3542,13.482,1,VISp6a,18,1,16
Allen Cell Types,487099387,487099387,Mus musculus,allen,False,3.721709,0,49,11,aspiny,2.5726,True,0.2782,0.2288,2571,563.7838,588.1541,55.0965,allen__487099387.swc,0.283883,0.29119,0.0,4464.0378,1199.4591,1199.4591,5663.4969,588.1541,366.9737,0.2288,1571,,full,4834,12.823,1,VISal2/3,0,59,13
